istasyon_adi,lat,lon,brand
Karaca Petrol (Merkez-2) Enerji Limited Şirketi,40.58156,43.090142,Aytemiz
Massa Turizm (Sarıkamış) İnşaat Pet Ür.İth.İhr.San.Tic.Ltd.Şti,40.31661,42.634077,Aytemiz
Saraçoğlu Petrol Sanayi Ticaret Limited Şirketi,40.471174,42.793275,Aytemiz
Savaş Taşımacılık Zirai Aletler San Ve Ticaret Limited Şirketi,40.583759,43.133156,Aytemiz
Tamyüksel Petrol Gıda Nakliye Sanay Ticaret Limited Şirketi,40.627373,43.130693,Aytemiz
Hasemir Petrol Nakliye Sanayi Ve Ti Ltd.Şti.,40.561839,43.02406,Aytemiz
Kct Petrol Sanayi Ve Ticaret Ltd.Şti.,40.778105,43.129905,Aytemiz
Cipet İnşaat Pet. Haf. San ve Tic. Ltd.Şti.,40.751695,43.244172,Aytemiz
Önerler Elektronik Akar.Tic.Ltd.Şti,41.972456,33.78969,Aytemiz
Zoroğlu Nakliyecilik Oto.Petrol Ürn İnş. Kuy. ve Mücv. Ltd.Şti.,41.479324,33.475417,Aytemiz
Ensar Genç Petrol Ve Akaryakıt Ürün Tic.Ltd.Şti.,41.897716,32.990501,Aytemiz
GGG Petrolleri Sanayi ve Ticaret A.,41.369987,33.771957,Aytemiz
Ertürk Petrol İnş. Nak. Oto. İç ve Dış Tic. LTD. ŞTİ,41.496561,34.219746,Aytemiz
Mertce Petrol Akaryakıt Nak. Tic.San.Ltd.Şti.,41.228326,33.792524,Aytemiz
Rp Akaryakıt San.Ve Tic.Ltd.Şti.,38.854346,35.848776,Aytemiz
Asi Otogaz Nakliye Akaryakıt Gıda İnş.Proje San. ve Tic. Ltd. Şt,38.780426,35.594798,Aytemiz
Kaypet 2 Hayvancılık Tar.Pet.ve Pet Et ve Et Ür. Nakl. Ltd.Şti,38.755297,35.358566,Aytemiz
Şahin İnovasyon Pet. İnş.Nak.Tarım San.Ve Tic. Ltd. Şti.,38.460093,35.805376,Aytemiz
Özkan (2 Hacılar) Tarım Hay. San. Ve Tic. Ltd.Şti.,38.647761,35.451438,Aytemiz
Aytemiz (Kocasinan-Kayseri) Petrolc Tic.Ltd.Şti,38.73246,35.442792,Aytemiz
Aytemiz (Melikgazi) Petrolcülük Tic. Ltd.Şti.,38.714435,35.472762,Aytemiz
Özkan (4) Tarım Hayvancılık Gıda Pe Nakliyat İnşaat San.Ve Ticaret Ltd,38.754776,35.379034,Aytemiz
Tufan Zor Akaryakıt Sanayi Ve Ticaret Limited Şirketi,38.749247,35.54534,Aytemiz
Mapet Nakliyat Akaryakıt Gıda Sanay Ve Ticaret Limited Şirketi,38.756681,35.375153,Aytemiz
Özkan 5 Tarım Hayvancılık Gıda Petr Nakliyat İnş.San.ve Tic.Ltd.Şti,38.839337,35.654294,Aytemiz
Las-Pet Lastik ve Petrol Ürünleri Ticaret Sanayi Limited Şirketi,38.7372,35.4355,Aytemiz
Lodos Yatırım Enerji İnşaat Taahhüt Anonim Şirketi,38.769723,35.460847,Aytemiz
Haz Akaryakıt (2) İnşaat Sanayi ve Ticaret Limited Şirketi,38.742109,35.390258,Aytemiz
Aytemiz (Argıncık) Petrolc Tic.Ltd.Şti,38.73615,35.499139,Aytemiz
Özkan 6 Tarım Hayvancılık Gıda Petr Nakliyat İnşaat Sanayi ve Ticaret,38.752696,35.578797,Aytemiz
Yağhan Petrol Ürünleri Sanayi ve Ti Limited Şirketi,38.690472,35.24225,Aytemiz
Özbabacan Uluslararası Nakliyat Aka San. ve Tic. LTD. ŞTİ.,38.737932,35.349762,Aytemiz
Tekpet Tarım Hayvancılık Akaryakıt Emlak İnş. Gıda San.ve Tic. Ltd.Şti,38.931789,35.067758,Aytemiz
Arvasi Loj. Pet. Ür. İnş. Gıd. Oto. San. Tic. Ltd. Şti.,38.792541,35.452303,Aytemiz
RTE Kağan Tur. İnş. Ener. Gıd. Tar. Ha San. Ve Tic. Ltd. Şti.,38.696718,35.537448,Aytemiz
Evra Akaryakıt Sanayi ve Tic. Ltd. Şti.,38.747988,35.367506,Aytemiz
Lodos-4 Yatırım Ener. İnş. Tah Akar. Gıd. Nak. Anonim Şirketi,38.917172,35.091124,Aytemiz
Osman Kutay Timuçin Petrol Ürn.Oto.Nak.San.Tic.Ltd.Şti.,38.693873,35.432179,Aytemiz
Şekerpınar Petrol Ürünleri Nak Gıd. İnş.Taah.Oto.Tar.Hayv.San,38.893815,36.460724,Aytemiz
Karacahan Turizm Petrol Maden. İnş.San.Tic.Ltd.Şti,38.69564,35.133959,Aytemiz
Üç Yıldız Kard.Un San.Ve Pet.Ltd.Şt,39.840144,33.525341,Aytemiz
Onaypet Akaryakıt Otomotiv Nakliye Sanayi ve Tic. Ltd. Şti.,39.888382,34.020173,Aytemiz
Merense Enerji -4 Tic.San.Ltd.Şti,39.941306,33.796037,Aytemiz
Yay Gruop Petrol -2 Nak.İnş.Turz.Gıd.İml.İth.İhr.,39.789437,33.487465,Aytemiz
Yıldızlar Can Petrol Ürn.İth.İhr.Turz.San.Tic.Ltd.Ş,39.8607,33.4806,Aytemiz
Över İnşaat (2-Lüleburgaz )  PETROL VE DIŞ TİCARET LİMİTED ŞİRK,41.343407,27.45084,Aytemiz
S.S. Trakya Motorlu Taşıyıcılar Kooperatifleri Birliği,41.464195,27.02984,Aytemiz
Çandır Petrol Nakliyat Ve Limited Şirketi,41.628602,27.511352,Aytemiz
Assa Petrol Ürünleri Nakliye Tur.San.Tic.Ltd.Şti.,41.4056,27.2905,Aytemiz
GGG Petrolleri - 9 San.Tic.A.Ş.,41.72769,27.21809,Aytemiz
Osman Kamuran Hızlı -Salih Hızlı,41.558876,27.795753,Aytemiz
İsmail Dağcı Akaryakıt İnş.San.Tic.Ltd.Şti,41.483276,27.40171,Aytemiz
Güler Cam Ve Petrol Ürünleri Paz.Tic.San.Ltd.Şti.,41.3686,27.4103,Aytemiz
Yücesan Petrol Ürünleri Otomotiv İşletmecilik ve Ticaret Ltd.Şti.,39.066457,34.371311,Aytemiz
Asım Atalay Tarım Ürün. Gübre Akar. Sarraf Nakliye San. Ve Tic. Ltd. Ş,39.421804,33.980655,Aytemiz
Kılıçarslan Tic.Paz.Ltd.Şti.,40.785739,29.620539,Aytemiz
Çağlayan Akaryakıt Altyapı İnşaat Nakliyat Sanayi ve Ticaret Limited,40.779151,29.685369,Aytemiz
Eyüboğlu (2 Gebze) Akar. İnş. San.Ve Tic.Ltd.Şti.,40.795195,29.435923,Aytemiz
Cicioğlu Petrol Ürün.Otomotiv Gıda Tarım Ürün.Hayvancılık Tur.Makina,41.038896,30.115887,Aytemiz
Şanal Petrol Ve Otomotiv San. Ürünleri Pazarlama A.Ş.,40.76138,29.785413,Aytemiz
Başiskele Akaryakıt ( 2 Başiskele ) İnş.Enj.Oto.Nak. san.ve ltd.şti,40.711274,29.92372,Aytemiz
Gençerler Gaym. İnş.Taah.Müh.Emlak Enerji Ve Petrol Ürün.Paz.SanTic.Lt,40.705828,29.872377,Aytemiz
Mutlukent Akaryakıt İnşaat Lojistik Ticaret Limited Şirketi,40.819896,29.415041,Aytemiz
Eşme Akaryakıt Nakliyat Gıda Ltd. S,40.731966,30.191808,Aytemiz
Gebzeoil Akaryakıt Nakliye İnşaat Anonim Şirketi,40.813558,29.431813,Aytemiz
Haliloğlu Petrol Ürünleri Pazarlama Sanayi ve Ticaret Ltd. Şti.,40.724589,29.987822,Aytemiz
Snn Petrol Ürünleri Hafriyat Gıda N İnş. San. ve Tic. Ltd. Şti.,40.739315,30.051508,Aytemiz
Mutlukent-2 Akaryakıt İnş. Loj. Gıd Tic. Ltd. Şti.,40.803071,29.527586,Aytemiz
Arf Akaryakıt Nakliye Sanayi Ve Tic Ltd.Şti.,40.803977,29.464122,Aytemiz
42 Evler Petrol Anonim Şirketi,40.760774,29.957935,Aytemiz
Mikdat Dabak Akar. Trz. Oto. San. Ve Tic. Ltd. Şti.,40.7618,29.9267,Aytemiz
Kavil Turizm Petrol İnşaat San Ve Ticaret Anonim Şirketi,40.6905,29.6054,Aytemiz
Mutlukent-3 Akaryakıt İnş. Loj Gıd. Tic. Ltd. Şti.,40.8007,29.3879,Aytemiz
İskele Petrol Lojistik Kuyumcu Sanayi Ticaret Limited Şirketi,40.70748,29.877574,Aytemiz
Arı Denizcilik Petrol Oto Tur. İnş. Gıda San.veTic. Ltd. Şti,40.7751,29.5556,Aytemiz
Aytemiz (İzmit) Petrolcülük Tic. Ltd. Şti,40.784502,29.928442,Aytemiz
Erdoğanlar Sosyal HizmetOtogaz Pet. Akr.İnş.San.Tic.Ltd.Şti.,40.7882,29.533,Aytemiz
10 Nolu Akar. İnş. Taah. Tic. Ve Sanayi Anonim Şirketi,40.7725,29.7549,Aytemiz
Mutlukent-4 Akaryakıt İnş. Loj Gıda Ticaret Limited Şirketi,40.747614,29.971191,Aytemiz
Şenel Petrol Ürün.İnş.Tesisat Sanayi Ve Ticaret Ltd.Şti.,40.750074,30.042311,Aytemiz
Ayyüz Akaryakıt İnş.Gıda San. Ve Ticaret Limited Şirketi,40.757708,29.803842,Aytemiz
Hakiki Petrol Ltd.Şti.,37.864882,32.500713,Aytemiz
Hisar (2 Akşehir) Taş.Akar. Tesis İşlt.Ve Oto San.Tic.Ltd.Şti.,38.35361,31.447085,Aytemiz
Oflaz (1 Kadınhanı) Pet.Mimar.Müh. San.Tic.Ltd.Şti.,38.239061,32.236724,Aytemiz
Zeki Sayıcı Petrol San.Tic.Ltd.Şti.,37.572143,32.77976,Aytemiz
Avcan-Pa (1 Selçuklu) Petrol Çay İşlet.Ltd.Şti.,37.927767,32.521341,Aytemiz
Avcan-Pa (3 Selçuklu) Petrol Çay İşlet.Gıda Mad.San. ve Tic. Ltd.Şti,37.95044,32.523908,Aytemiz
Avcan-Pa (5 Meram) Petrol Çay İşlet.Gıda Mad.San. ve Tic. Ltd,37.859646,32.477226,Aytemiz
Ön-tur Turizm Nakliyat veTicaret Lt,37.91695,32.520366,Aytemiz
Koçlar Petrol Ürünleri San.ve Tic. Ltd.Şti.,38.281711,31.909883,Aytemiz
Emin Ercanlar Oto.Pet.Ür.Maden.Turz Tük.Malları San.Ve Tic.Ltd.Şti.,38.288948,31.909579,Aytemiz
Gürbilek (1) Petrol Ürünleri Pazarl Ltd.Şti.,37.591916,32.645504,Aytemiz
Avcan-Pa (7 Karatay) Petrol Çay İşlet.Gıda Mad.San. ve Tic. Ltd,37.930503,32.554499,Aytemiz
Gürbilek (2) Petrol Ürünleri Pazarl Ltd.Şti.,38.139144,33.171143,Aytemiz
Avcan-Pa (8 Sarayönü) Petrol Çay İşl. Gıda.Mad.San.Tic.Ltd.Şti.,38.211995,32.31689,Aytemiz
Zişan Nakliyat Petrol Gıda İnşaat S Ve Ticaret Limited Şirketi,37.809018,32.430762,Aytemiz
Aytemiz (Konya) Petrolcülük Ticaret Ltd. Şti.,37.902701,32.494813,Aytemiz
Avcan-Pa (9 Selçuklu) Petrol Çay İşL.Gıda Mad. San.Ve Tic.Ltd.Şt,38.009494,32.526402,Aytemiz
Koyuncular Petrol Ürünleri Sanayi Ve Ticaret Limited Şirketi,38.91866,32.079004,Aytemiz
Avcan-Pa (11 Selçuklu) Petrol Çay İşl.Gıda Mad.San.Ve Tic.Ltd.Şti,37.895411,32.50217,Aytemiz
Poçan (Tatlıcak) Petrol Ticaret Limited Şirketi -1,37.861156,32.608736,Aytemiz
Erol Ceviz Petrol Ürünleri Gıda İnş Nak.Taş.Tar.Ürn.San. Ve Tic.Ltd.Şt,37.697699,31.726719,Aytemiz
Buğdaylar Petrol İnş. Nak.Tur.Tar.Ü Aletleri San. Tic.Ltd.Şti,37.563618,32.842641,Aytemiz
Erol Ceviz-2 Petrol Ürünleri Gıda İ Oto.Nak.Taş.Tar.Ürn.San Ve Tic.Ltd,37.623891,31.593981,Aytemiz
Murat Buğday Petrolleri Ticaret Lim Şirketi,37.563217,32.793639,Aytemiz
Canlı Grup Petrol Tarım Sanayi Ve T Ltd.Şti.,37.968998,32.516461,Aytemiz
Sağlık Enerji Ticaret Ve Sanayi Ano Şirketi,37.714154,33.540683,Aytemiz
Envoy Metal Dış Ticaret Limited Şirketi,38.431563,32.154177,Aytemiz
Öztoklu Akaryakıt Tesis İşletmecili Taşımacılık ve İnşaat San.Tic.Ltd.,38.156448,31.668134,Aytemiz
Estaşkıran Petrol Nakliyat Oto San.Tic.Ltd.Şti.,37.629973,34.297782,Aytemiz
İvriz Petrol Ürünleri Ticaret Tic.San.Ltd.Şti.,37.501249,34.067885,Aytemiz
Saraçoğlu Yatırım İnşaat Limited Şirketi,37.90174,32.519796,Aytemiz
Avcan-Pa Petrol 12 İşl.Gıd.Mad.San.Tic.Ltd.Şti.,37.680737,31.736316,Aytemiz
Emin Ercanlar-2 Otomotiv Petrol Ürn.Madn.Turz.Day.Tük.Mal.San.,38.287705,31.925411,Aytemiz
Sami Şahin Motorlu Taşıtlar Petrol Ürn.Nak.San.Tic.A.Ş,38.0252,32.6334,Aytemiz
Merense Enerji -5 Tic.San.Ltd.Şti,38.0002,32.5778,Aytemiz
Han Global Pet. İnş. Mar. Oto. Tar. Gıd. Nak. San Tic A.Ş.,37.835376,32.522688,Aytemiz
S.Özüdoğru Petrol Ürn.Tar.Madn Nak.Gıd.San.Tic.Ltd.Şti.,39.0157,31.7918,Aytemiz
Yakacık Akaryakıt-3 Nak.İnş. Gıda San. Tic. Ltd. Şti.,37.873053,32.499752,Aytemiz
Yakacık Akaryakıt-2 Nak.İnş. Gıda San. Tic. Ltd. Şti.,37.883389,32.498762,Aytemiz
Yakacık Akaryakıt-1 Nak. İnş. Gıda San. Tic. Ltd. Şti.,39.102732,33.080231,Aytemiz
Güvenal Nakliyat Petrol -2 Ürn.Tüp.İml.San.Tic.A.Ş.,37.6948,31.7164,Aytemiz
Sedef Akaryakıt -2 Ürn.San.Tic.Ltd.Şti,39.181679,33.128539,Aytemiz
Kristal Gaz-İş -2 Oto.Taş.Tic.San.Ltd.Şti,37.754333,32.54175,Aytemiz
Güvenal Nakliyat Petrol -3 Ürn.Tüp.İml.San.Tic.A.Ş.,37.47218,31.824341,Aytemiz
GGG Petrolleri - 5 San.Tic.A.Ş.,37.847769,32.711014,Aytemiz
Sedef Akaryakıt -3 Ürn.San.Tic.Ltd.Şti,37.4177,31.8659,Aytemiz
Ereğli Otogaz Petrol ve Nak. San. Tic. Ltd. Şti.,37.5275,34.0644,Aytemiz
Çam Kardeşler Akaryakıt Gıd.İnş.Turz.San.Tic.Ltd.Şti.,37.1865,32.2311,Aytemiz
ALY Petrol Otomotiv ve Nak. San.Tic.Ltd.Şti,37.865852,32.458851,Aytemiz
Zekeriya Akbudak (1 Çavdarhisar),39.196984,29.617804,Aytemiz
Aytemiz (Kütahya) Petrolcülük Tic.Ltd.Şti,39.426114,29.990322,Aytemiz
Nergiz Yalçın,39.437643,29.955231,Aytemiz
Elfa Elvan-Faruk Pet.Zir.Güb. Tar. İlaç Gıd Mad.İnş.Mad.Elek,39.390745,30.118641,Aytemiz
Merense Enerji -3 Tic.San. Limited Şirketi,39.537675,29.494843,Aytemiz
Mavi Ada Petrol Ürn. Nak.İnş. Sanayi Ve Ltd. Şti.,39.641962,30.153779,Aytemiz
Sarıcıoğlu Petrol Ürün. Tic.Ltd.Şti,38.337903,38.243705,Aytemiz
GGG Otomotiv-3 Taş.San.Tic.Ltd.Şti.,38.3822,38.273,Aytemiz
GGG Otomotiv-4 Taş.San.Tic.Ltd.Şti.,38.330492,38.275299,Aytemiz
GGG Otomotiv-6 Taşımacılık San Ve Ticaret Anonim Şirketi,38.337394,38.243896,Aytemiz
Alpet Alkent Petrol Ve Turistik-1 Tesisleri Limited Şirketi,38.494,28.1789,Aytemiz
Osman Gündoğan - Garaj Petrol,39.179941,27.638128,Aytemiz
Öz Ziyaretli Akaryakıt Turizm Otomo Nakliye Seracılık Hayv.Gıda İnş.Ta,38.769222,27.655754,Aytemiz
Hisar Zeytincilik Gıda Malları San. Tic.Ve Pazarlama Ltd.Şti.,38.943276,27.83177,Aytemiz
Ercoş Enerji Otomotiv Ve Otomotiv Ürünleri Lojistik Ticaret A.Ş.,38.556453,27.56442,Aytemiz
Demirkol Petrol Sanayi Ve Ticaret Limited Şirketi,38.768713,27.656406,Aytemiz
Muzafferoğulları-2 Akr. İnş. Gıda. Nak. San. Ve Tic. Ltd. Şti.,38.484412,27.822854,Aytemiz
Reşitoğulları Akr. İle. Tem. Hiz. Tic. Ltd. Şti,38.498781,27.866457,Aytemiz
Hayrullah Okan Baykal,38.755706,27.550321,Aytemiz
Çınarlı Barış Pet.Geri Dönüşm Tar.Hayv.Tur.Gıd.Tem.Oto.Taş.S,38.5235,27.590861,Aytemiz
Tekinler Petrolcülük Sanayi Ve Ticaret Limited Şirketi,39.16889,27.844237,Aytemiz
Barmanlar Müh.İnş.Taah.İnş Mlz Nak.Sağ.Hiz.Hay.İth.İhr.Tic.Lt,38.4952,27.7319,Aytemiz
Alpet Alkent-2 Petrol Ve Turistik Tesisleri Limited Şirketi,38.4877,28.1469,Aytemiz
Alpet Alkent-3  Petrol Ve Turistik Tesisleri Limited Şirketi,38.4971,28.0225,Aytemiz
Tekinler Petrolcülük-2 Sanayi Ve Ticaret Limited Şirketi,38.896552,27.788324,Aytemiz
Çalı ve Zeybek Petrol Ürünleri San.Ve Ticaret Limited Şirketi,39.0361,28.6543,Aytemiz
Hasanoğlu Taş.Turizm Petrol İnş. San. Tic. Limited Şirketi,39.168891,27.844237,Aytemiz
Marpet Taş.Tur.İnş.Pet.Sig.San.ve T Ltd. Şti.,37.325092,40.747318,Aytemiz
Erdem Petrolcülük Tarım Sanayi ve T Limited Şirketi,37.1973,40.2638,Aytemiz
Aktaş Akaryakıt İnşaat Gıda Turizm Sanayi ve Ticaret Ltd. Şiti.,37.433653,41.329474,Aytemiz
Reşitoğulları-2 Akar. İle. Tem Hiz.Tar.Hay.Gıda Tic. Ltd. Şti,37.194143,40.591135,Aytemiz
Siremşah Petrol İnş. Madencilk Tur.Gıda San. Ve Tic.Ltd.Şti,37.407789,41.342927,Aytemiz
Aydın Petrol Kol.Şti-Mehmet Gürsel,36.686061,33.408803,Aytemiz
Sur Pet Petrol Nakliyat Gıda İnşaat Sanayi Ve Ticaret Ltd.Şti.,36.829297,34.642414,Aytemiz
Kaplan Petrol Otomotiv Nak.İnş. Sanayi Ve Ticaret Limited Şirketi,36.941767,34.855598,Aytemiz
Sınırlı Sorumlu Silifke Nakliyecile Motorlu Taşıyıcılar Kooperatifi,36.350412,33.932102,Aytemiz
Akdemirler Petrol Nakliyat Otomotiv Gıda Pazarlama Sanayi ve TicaretLt,36.964015,34.944995,Aytemiz
Özpet (1 Anamur) Petrol Denz.Nak.İn Gıda Turz. San. ve Tic.Ltd.Şti,36.068772,32.832778,Aytemiz
Özpet (2 Tarsus) Petrol Denz. Nak.İ Gıda Turz. San. ve Tic.Ltd.Şti,36.91965,34.906693,Aytemiz
Özpet (3 Merkez) Petrol Denz.Nak.İn Gıda Turz. San. ve Tic.Ltd.Şti,36.83541,34.638002,Aytemiz
Özpet (4 Erdemli) Petrol Denz.Nak.İ Gıda Turz. San. ve Tic.Ltd.Şti,36.606996,34.290478,Aytemiz
Özpet (5 Merkez) Petrol Denz. Nak.İ Gıda Turizm San. Ve Tic. Ltd. Şti.,36.840447,34.707336,Aytemiz
Kuyuluk Petrol Taşımacılık İnşaat S ve Ticaret Limited Şirketi,36.757371,34.513144,Aytemiz
Özpet (6 Karaduvar) Petrol Denizcil Nak.İnş.Gıda Turizm San.veTic. Ltd,36.808234,34.692991,Aytemiz
Kocapınar Petrol Ürünleri Gıda Nakl. İnş. Oto. San. ve Tic.,36.863408,34.673082,Aytemiz
Kanaroğlu Grup Akaryakıt Tic. Ve Limited Şirketi,36.786593,34.605164,Aytemiz
Erkan Kollektif Şirketi Kemal Ali Erkan Halefleri,36.886005,34.829621,Aytemiz
Alata Akar. Ürn. Oto. Nak. İnş Gıd.Tic. San.Ltd.Şti.,36.611876,34.319972,Aytemiz
GGG Petrolleri-8 Sanayi Ve Tic Anonim Şirketi,36.3933,34.0518,Aytemiz
Tosun Grup (1 Fethiye) Petrol İnş.Ltd.Şti.,36.656844,29.160919,Aytemiz
Tosun Grup (2 Fethiye) Petrol İnş.Ltd.Şti.,36.656708,29.15888,Aytemiz
Yükselpet (1 Milas) Petrol Ürünleri İnş.Taah. Tarım Ürün. Ticaret Ltd.,37.279142,27.788431,Aytemiz
Yükselpet (2 Milas) Petrol Ürünleri İnş.Taah.Tarım Ürün. Ticaret Ltd.,37.19582,27.626099,Aytemiz
Çerçiler Petrol Tur.Tic.İnş.San.İth İhr.Ltd.Şti,37.276134,28.199096,Aytemiz
Aytemiz (Marmaris) Petrolcülük Tica Limited Şirketi,36.862171,28.27206,Aytemiz
Aytemiz (Bodrum) Petrolcülük Tic.Ltd.Şti.,37.0267,27.2877,Aytemiz
Hüdaverdi Gıda Tar.Paz.Tic.Tur Emlak İnş.San.İth.veİhr.Ltd.Şt,36.9847,28.6131,Aytemiz
Hüdaverdi -2 GıdaTar.Paz.Tic.Tur Emlak İnş.San.İth.veİhr.Ltd.Şt,36.974023,28.693692,Aytemiz
Hüdaverdi -3 GıdaTar.Paz.Tic.Tur Emlak İnş.San.İth.veİhr.Ltd.Şt,36.850234,28.731731,Aytemiz
Rokay Aky.İnş.Nak.Tur.Gıd.Mad. Org.San.Tic.İth.İhr.Ltd.Şti.,36.7686,28.8009,Aytemiz
Eroğlu Kardeşler Pet. Ürün.San.Ltd.,38.746953,41.511771,Aytemiz
Tanpet Akaryakıt İnş. Tur. Nak Gıd. San. Dış Tic. Ltd. Şti,38.671701,41.729714,Aytemiz
Sungu Petrol İnşaat Nakliyat Ticaret İth. İhracat Ltd. Şti.,38.72984,41.583251,Aytemiz
Muş Süphan Dağı Petrol İnş. Tur. Ltd. Şti.,38.891701,41.366594,Aytemiz
Mıhcılar Otomotiv Pet.Ürün.Tic.Ltd.,38.61454,34.696995,Aytemiz
Ertaş Petrol San.Ve Tic.Ltd.Şti.,38.56733,34.701624,Aytemiz
Acerler Enerji Geri Dönüşüm İnşaat Madencilik Akaryakıt Plastik San.Ti,38.673131,34.754578,Aytemiz
Mıhcılar (2)  Otomotiv Petrol Ürünl Lastik Sanayi Ve Ticaret Limited Ş,38.630666,34.725677,Aytemiz
Serpet Akaryakıt Madencilik Yapı El Nakliyat Pazarlama San.Ve Tic.Ltd.,38.555664,34.740652,Aytemiz
Karaaslanlar Tarı. Eml. Kuyumc. Pet İnş. Met. Turz. Oto. Day. Tük. Mal,38.545509,34.490772,Aytemiz
Toy Yıldız Eğitim Öğretim Turz Tic.İşl.Ltd.Şti,38.646228,34.91102,Aytemiz
Azimli Ticaret Petrol -2 Ürn.Gıd.San.Tic.A.Ş.,38.633122,34.863022,Aytemiz
Azimli Ticaret Petrol -3 Ürn.Gıd.San.Tic.A.Ş.,38.5901,34.6698,Aytemiz
Azimli Ticaret Petrol -4 Ürn.Gıd.San.Tic.A.Ş.,38.57595,34.821145,Aytemiz
Öztürkler Gübre Petrol San. ve Tic. Ltd.Şti.,37.871281,34.553786,Aytemiz
Niğ Taş Anonim Şirketi,37.990632,34.727265,Aytemiz
Azimli Ticaret Petrol Ürünleri Gıda Ve Sanayi Ltd.Şti.,37.60063,34.407358,Aytemiz
Özmenler ZiraatÜrünleri Petrol San.Tic.Ltd.Şti.,38.152035,34.906801,Aytemiz
GGG Petrolleri - 4 San.Tic.A.Ş.,37.936574,34.609417,Aytemiz
Aybarlar Petrol Otogaz Çiçek. Nak.Gıd.Tic.Ltd.Şti.,37.959459,34.678254,Aytemiz
Uğur Nakliyat Ve Petrol Ürün. Ltd.Ş,41.143715,37.219666,Aytemiz
Özler Dizel Servis Hizm.Oto Nakliya Gıda İnş.Tic.San.Ltd.Şti.,40.975922,37.988467,Aytemiz
Vasab İnşaat San. Ve Tic Ltd.Şti,41.08454,37.415429,Aytemiz
Eren Demir Yapı İnş.Malz.Gıda Mad.N İth.İhr.Petrol ve Tar.Ürün.Tic. Sa,41.025135,37.479842,Aytemiz
Birol Usta Petrol Ürünleri Tic.Ltd.,41.033107,37.498546,Aytemiz
Poyraz Petrol Turizm Gıda İnş.Taah. Nak.Tic.Ve San.Ve Ltd.Şti,40.9319,37.8642,Aytemiz
Öz Yaşar Petrol Oto.Tar.Ür.San. ve Ltd.Şti,41.003531,37.512182,Aytemiz
Kanioğlu İnşaat Gıda Nakliye Sanayi Ticaret Limited Şirketi,40.957106,37.897459,Aytemiz
Lotus Orman Ürü. Nak. Tic. San Ve Paz. Ano. Şirketi,40.977901,37.945202,Aytemiz
Fatma Tahmaz,41.112096,37.327787,Aytemiz
Hamarat Petrol Ürünleri Maden. Gıd.Topl.Taş.Nak.İnş.Hafr.Tic.,41.0733,37.1997,Aytemiz
Yaramanoğulları Akaryakıt İnş. Nak.Gıd.San.Tic.Ltd.Şti.,41.019155,37.833227,Aytemiz
Düziçi Hilal Petrol Ürünleri Otomot Sanayi Ve Ticaret Limited Şirketi,37.230362,36.439564,Aytemiz
Kadirli Petrol Enerji Otomotiv İnşa Gıda Tarım Nak.San.Tic.Paz.Ltd.Şti,37.365024,36.067166,Aytemiz
Onur Elkt. Telekomin. Tur. Nak Gıda. San. ve Tic. Ltd. Şti.,37.1974,36.4287,Aytemiz
Nacar Akaryakıt Ltd.Şti.,37.36391,36.080218,Aytemiz
GGG Otomotiv-5 Taş.San.Tic.Ltd.Şti.,37.092214,36.24975,Aytemiz
Sağlık Enerji-3 Tic. ve San. A.Ş.,37.061427,36.196738,Aytemiz
Toprakkale Petrol Sanayi ve Ticaret Limited Şirketi,37.070035,36.140106,Aytemiz
Mete Petrolcülük Tic. ve San. A.Ş.,37.343895,36.074928,Aytemiz
Şenol Ekşi,40.775618,40.561028,Aytemiz
Tem Petrol Ürünleri İthalat İhracat Nak.Taah.Turz.Gıda Ve Teks.San A.Ş,41.032884,40.511222,Aytemiz
Örnek Karadeniz Akaryakıt İnş.Turiz San.Ve Tic.Ltd.Şti.,40.921298,40.417052,Aytemiz
Şar Akaryakıt Gıda Sanayi Ve Ticaret Anonim Şirketi,41.044741,40.591991,Aytemiz
Tüysüzler Petrol Ticaret Limited Şi,41.088157,40.725637,Aytemiz
Ata Kar Petrol Ürünleri Ticaret A.Ş,40.979596,40.342844,Aytemiz
Serkar-2 Petrol Ürünleri İnşaat San Ve Ticaret Limited Şirketi,41.026328,40.5418,Aytemiz
Nalkıran Otomotiv Petrol Tas Taahh.San.Tic.Ltd.Şti.,40.982465,40.533692,Aytemiz
Hacışahinoğlu Pet.Ür.Gıd.İnş. Tah.Paz.Nak.İçDış Tic. Ltd Şti,41.188721,40.968348,Aytemiz
İnançlar Pet.Ürün.San.Ve Tic.Ltd.Şt,40.503505,30.154228,Aytemiz
Sait Gönülcü-Cihan Petrol,40.553,30.314517,Aytemiz
Ceka Akaryakıt Lojistik Kuyumculuk Sanayi Ticaret Limited Şirketi,40.744948,30.476696,Aytemiz
Oksijen-2 Petrol İnşaat Ticaret Limited Şirketi,40.790005,30.424093,Aytemiz
Avm Akaryakıt Lojistik San. ve Tic. Ltd. Şti.,40.903444,30.471155,Aytemiz
Akademi Petrol ürünleri Sanayi Ve Ticaret Limited Şirketi,40.7546,30.3798,Aytemiz
CLK Varlık Gayrimenkul Anonim Şirketi,40.737176,30.397462,Aytemiz
Kıratlı Mak Petrol Ürün.San. ve Ticaret Limited Şirketi,40.742904,30.448773,Aytemiz
Ayh Petrol Turizm İnşaat Nak. Gıd. San. ve Tic. Ltd. Şti.,40.840644,30.487254,Aytemiz
Canik Akaryakıt Tic.Ltd.Şti.,41.270443,36.352941,Aytemiz
